&c. &c. [...] w Skrzynnie roku 1642. dnia 3. kwietnia   |Łabęc załośnie śpiewaiący nad grobem Wielmożnego Pana|44563
Faleński Felicjan Medard|Egle i Laura|12512
Faleński Felicjan Medard|Endymion|12514
Faleński Felicjan Medard|Felicyana Utwory dramatyczne. T. 1|31402
Faleński Felicjan Medard|Felicyana Utwory dramatyczne. T. 3|34432
Faleński Felicjan Medard|Felicyana utwory dramatyczne. T. 2|34431
Faleński Felicjan Medard|Ha! Jeszcze o mnie! Mniejsza o to...|12528
Faleński Felicjan Medard|Hymn węglarzy|12527
Faleński Felicjan Medard|Krwawe żniwo|12526
Faleński Felicjan Medard|Królowa    : dramat w pięciu aktach|31393
Faleński Felicjan Medard|Kwiat jaśminu|12513
Faleński Felicjan Medard|Kwiaty i kolce|55254
Faleński Felicjan Medard|Kłopot|12517
Faleński Felicjan Medard|Meandry|12535
Faleński Felicjan Medard|Morituri te salutant|12529
Faleński Felicjan Medard|Nad kołyską|12522
Faleński Felicjan Medard|Narcyz|12519
Faleński Felicjan Medard|Nie ma jej|1730
Faleński Felicjan Medard|Numa Pompiliusz|12510
Faleński Felicjan Medard|O głupim Gawle   : klechda niemądra /|31396
Faleński Felicjan Medard|Obrachunek z sobą|12520
Faleński Felicjan Medard|Od rzeczy|12524
Faleński Felicjan Medard|Odgłosy z gór   : poezye Felicyana [pseud.].|31397
Faleński Felicjan Medard|Panna młoda|12518
Faleński Felicjan Medard|Pieśni spóźnione|31398
Faleński Felicjan Medard|Pieśń bezimienna|12536
Faleński Felicjan Medard|Porażka Warusa|12511
Faleński Felicjan Medard|Posłuchajcie bracia moi mili...|12538
Faleński Felicjan Medard|Przebrzmiałe dźwięki. Poezje|30635
Faleński Felicjan Medard|Przekłady z Pisma Starego Zakonu   : Dziewosłąb Rebeki ; Dzieje Józefowe ; Księgi Ruth ; Księgi Tobiaszowe ; Prproctwo Izajaszowe ; Threny Jeremiaszowe ; Dzieje Zuzanny; Daniel.|55262
Faleński Felicjan Medard|Rozmaryn|12523
Faleński Felicjan Medard|Salamandra|12530
Faleński Felicjan Medard|Sama jedna   : opowiadanie|33506
Faleński Felicjan Medard|Syn Gwiazdy   : dramat w trzech aktach|31401
Faleński Felicjan Medard|Taniec szkieletów|12533
Faleński Felicjan Medard|Topielica|12521
Faleński Felicjan Medard|Wszem wobec i każdemu z osobna|12534
Faleński Felicjan Medard|Z daleka i z bliska|31404
Faleński Felicjan Medard|Z po nad mogił   : poezye|31400
Faleński Felicjan Medard|Z po nad mogił   : poezye|55255
Faleński Felicjan Medard|Zapłata po pracy|12531
Farree Claude|Korsarz z Saint-Malo|1731
Faust Bernhard Christoph|Katechizm zdrowia dla użytku szkół i domowey edukacyi   .|41261
Federacja Młodzieży Walczącej|ABC Młodych : Pismo Federacji Młodzieży Walczącej : 1985 : nr 41|14930
Federacja Młodzieży Walczącej|ABC Młodych : Pismo informacyjne młodzieży szkolnej : 1986 : nr 6|14868
Federacja Młodzieży Walczącej|Antymantyka : Magazyn Federacji Młodzieży Walczącej : 1988 : nr 6|15055
Federacja Młodzieży Walczącej|Antymantyka : Magazyn Federacji Młodzieży Walczącej : 1989 : nr 11|15056
Federacja Młodzieży Walczącej|Antymantyka : Magazyn Federacji Młodzieży Walczącej : 1989 : nr 13|15057
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 18|15058
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 20|15061
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 21|15063
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 22|15065
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 25|15067
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1989 : nr 26|15068
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1990 : nr 31|15069
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1990 : nr 32|15070
Federacja Młodzieży Walczącej|Antymantyka : Pismo Federacji Młodzieży Walczącej : 1990 : nr 33|15071
Federacja Młodzieży Walczącej|BMW : Biuletyn Młodzieży Walczącej : 1988 : nr 18|15155
Federacja Młodzieży Walczącej|BMW : Biuletyn Młodzieży Walczącej : 1989 : nr 23|15156
Federacja Młodzieży Walczącej|BMW : Biuletyn Młodzieży Walczącej : 1989 : nr 24|15158
Federacja Młodzieży Walczącej|BMW : Biuletyn Młodzieży Walczącej : 1990 : nr 35|15160
Federacja Młodzieży Walczącej|Barykada : Pismo Federacji Młodzieży Walczącej : 1990 : nr 9|15087
Federacja Młodzieży Walczącej|Bisz : Biuletyn informacyjny szkół zawodowych : 1985 : nr 9|15112
Federacja Młodzieży Walczącej|Bisz : Pismo Federacji Młodzieży Walczącej : 1987 : nr 15|15113
Federacja Młodzieży Walczącej|Bomba : Pismo Federacji Młodzieży Walczącej : 1989 : nr 1|14870
Federacja Młodzieży Walczącej|Conradinum : Pismo FMW przy TSBO : 1988 : nr 3|14828
Federacja Młodzieży Walczącej|Flegma : Niezależne Pismo Młodzieży : 1990 : nr 1|16473
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 17|16582
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 18|16586
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 19|16588
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 20|16591
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 22|16594
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1986 : nr 23|16599
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1987 : nr 34|16608
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 40|16618
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 43|16620
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 44|16621
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 61|16635
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 62|16636
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 64|16638
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 65|16641
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 66|16647
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 67|16650
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 68|16652
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 69|16654
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1988 : nr 70|16656
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 71|16668
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 72|16676
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 73|16677
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 74|16679
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 76|16681
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 77|16683
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 78|16685
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 79|16686
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 80|16688
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 81|16706
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 88|16711
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 89|16712
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 90|16713
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 91|16714
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 92|16715
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 93|16716
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 94|16717
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 95|16718
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 96|16719
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 97|16720
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : nr 98|16721
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : wydanie specjalne nr 84|16708
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : wydanie specjalne nr 85|16709
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1989 : wydanie specjalne nr 86|16710
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1990 : nr 102|16728
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1990 : nr 104|16733
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1990 : nr 105|16735
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1990 : nr 99|16737
Federacja Młodzieży Walczącej|Monit : Dwutygodnik Federacji Młodzieży Walczącej : 1990 : wydanie super specjalne nr 100|16722
Federacja Młodzieży Walczącej|Monit : Pismo Federacji Młodzieży Walczącej : 1988 : nr 51|16625
Federacja Młodzieży Walczącej|Monit : Pismo Federacji Młodzieży Walczącej : 1988 : nr 52|16627
Federacja Młodzieży Walczącej|Monit : Pismo Federacji Młodzieży Walczącej : 1988 : nr 55|16632
Federacja Młodzieży Walczącej|Monit : Pismo Federacji Młodzieży Walczącej : 1990 : nr 101|16725
Federacja Młodzieży Walczącej|Monit : Pismo Federacji Młodzieży Walczącej przy IX LO : 1985 : nr 1|16565
Federacja Młodzieży Walczącej|Monit : Pismo Gdańskiej Federacji Młodzieży Walczącej : 1985 : nr 10|16570
Federacja Młodzieży Walczącej|Monit : Pismo Gdańskiej Federacji Młodzieży Walczącej : 1985 : nr 11|16573
Federacja Młodzieży Walczącej|Monit : Pismo Gdańskiej Federacji Młodzieży Walczącej : 1985 : nr 12|16575
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1985 : nr 6|16044
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1985 : nr 7|16045
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1985 : nr 8|16046
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1985 : nr 9|16047
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1986 : nr 13|16049
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1987 : nr 28|16052
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1987 : nr 29|16053
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1987 : nr 30|16054
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1987 : nr 31|16056
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1987 : wydanie specjalne|16067
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1988 : nr 34|16068
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1988 : nr 36|16070
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1988 : nr 39|16071
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1988 : nr 40|16072
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1989 : nr 41|16073
Federacja Młodzieży Walczącej|Nasze Wiadomości : Pismo Federacji Młodzieży Walczącej : 1989 : nr 43|16075
Federacja Młodzieży Walczącej|Sarmata : Pismo Federacji Młodzieży Walczącej : 1989 : nr 4|16796
Federacja Młodzieży Walczącej|Spiskowiec : Pismo Federacji Młodzieży Walczącej - uczniów ZSZ PKM I WPT : 1989 : nr 2|16955
Federacja Młodzieży Walczącej|Spiskowiec : Pismo Federacji Młodzieży Walczącej - uczniów ZSZ PKM I WPT : 1989 : nr 4|16957
Federacja Młodzieży Walczącej|Spod Ławki : 1988 : nr 2|16954
Federacja Młodzieży Walczącej|Szkolnica : Pismo Federacji Młodzieży Walczącej ZSZ LZ TE : 1989 : nr 2|16923
Federacja Młodzieży Walczącej|Szpalta Federacji Młodzieży Walczącej przy VIII LO : 1988 : nr 1|16916
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1987 : nr 1|15310
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1988 : dodatek do nr 5|15314
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1988 : nr 2|15311
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1988 : nr 5|15312
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1988 : nr 6|15315
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1989 : nr 10|15316
Federacja Młodzieży Walczącej|Waga : Warszawska gazeta akademicka : 1989 : nr 9|15317
Federacja Młodzieży Walczącej|Zawsze Solidarni : Pismo Federacji Młodzieży Walczącej w Łodzi : 1989 : nr 1|15459
Feldman Wilhelm|Ananke   : kartki miłości|31405
Feldman Wilhelm|Cień   : dramat w 3 aktach|33995
Feldman Wilhelm|Cudotwórca   : sztuka w 4 aktach|31407
Feldman Wilhelm|Czyste ręce   : dramat w 4-ch aktach|33996
Feldman Wilhelm|Die Polen auf der Anklagebank|55266
Feldman Wilhelm|Die Zukunft Polens und der deutsch-polnische Ausgleich|55268
Feldman Wilhelm|Die polnische Literatur der Gegenwart   : eine Skizze|55267
Feldman Wilhelm|Henryk Ibsen   : wykłady Wilhelma Feldmana wygłoszone na kursach wakacyjnych w Zakopanem w lecie 1905 roku.|31409
Feldman Wilhelm|Jak w życiu   : obrazki|31410
Feldman Wilhelm|Kodeks honorowy i reguły pojedynku|33507
Feldman Wilhelm|My artyści...   : sztuka w czterech aktach|31411
Feldman Wilhelm|Nowi ludzie. T. 1  : studyum psychologiczno-społeczne.|31412
Feldman Wilhelm|Nowi ludzie. T. 2  : studyum psychologiczno-społeczne|34456
Feldman Wilhelm|O twórczości Stanisława Wyspiańskiego i Stefana Żeromskiego   : wykłady wygłoszone na Wyższych Kursach Wakacyjnych w Zakopanem w sierpniu 1904 r.|31413
Feldman Wilhelm|Piękna Żydówka   : szkic psychologiczno-społeczny|34714
Feldman Wilhelm|Piśmiennictwo polskie ostatnich lat dwudziestu. T. 1|31414
Feldman Wilhelm|Piśmiennictwo polskie ostatnich lat dwudziestu. T. 2|34434
Feldman Wilhelm|Pro domo et pro arte   : polemika z powodu "Współczesnej literatury polskiej"|31416
Feldman Wilhelm|Rzecz o narodowej demokracyi|34000
Feldman Wilhelm|Sprawa polska w Niemczech   : dwa głosy|34001
Feldman Wilhelm|Stan ekonomiczny Galicyi   : cyfry i fakta zestawione przez Wilhelma Feldmana.|34002
Feldman Wilhelm|Stosunek Adama Mickiewicza do Żydów   : szkic W. Feldmana.|31418
Feldman Wilhelm|Stronnictwa i programy polityczne w Galicji 1846-1906. T. 1|31419
Feldman Wilhelm|Stronnictwa i programy polityczne w Galicyi 1846-1906. T. 2|34435
Feldman Wilhelm|Sądy boże. Dramat w 4 aktach z życia żydowskiego|30641
Feldman Wilhelm|Trzech muszkieterów   : satyra nie satyra|34003
Feldman Wilhelm|Virago   : sztuka w 4 aktach na tle schyłku Odrodzenia włoskiego|31420
Feldman Wilhelm|W okowach . T. 1-2|34716
Feldman Wilhelm|W sprawie teatralnej   : uwagi /|34004
Feldman Wilhelm|Współczesna krytyka literacka w Polsce|31421
Feldman Wilhelm|Współczesna literatura polska 1864-1923|12505
Feldman Wilhelm|Wybór poezyi "Młodej Polski"|55271
Feldman Wilhelm|Życie   :  sztuka w 4 aktach|34005
Felińska Ewa|Hersylja. T. 1-2  : powieść obyczajowa|34006
Felińska Ewa|Pamiętniki z życia Ewy Felińskiej. T. 2|34436
Felińska Ewa|Pamiętniki z życia Ewy Felińskiej. T. 3|34437
Felińska Ewa|Pan Deputat. T. 2  : powieść obyczajowa|34549
Felińska Ewa|Siestrzenica i ciotka   : powieść obyczajowa|34008
Feliński Alojzy|Barbara : Tragedja w pięciu aktach|5239
Feliński Alojzy|Barbara Radziwiłłówna|1732
Feliński Zygmunt Szczęsny|Konferencye duchowne. 1|34009
Feliński Zygmunt Szczęsny|Konferencye duchowne. T. 2|34554
Feliński Zygmunt Szczęsny|Konferencye o powołaniu|34719
Feliński Zygmunt Szczęsny|Nawoływanie narodu polskiego do wypełniania ślubów króla Jana Kazimierza i stanów Rzeczypospolitej zaprzysiężonych imieniem narodu w archikatedrze lwowskiej roku Pańskiego 1656   : kazanie miane w tejże katedrze 1890 roku [...]|34720
Feliński Zygmunt Szczęsny|Oskar i Wanda   : obraz dramatyczny w piętnastu odsłonach|34010
Feliński Zygmunt Szczęsny|Pod wodzą Opatrzności|33701
Feliński Zygmunt Szczęsny|Trzej wieszczowie nasi wobec Kościoła|31436
Feliński Zygmunt Szczęsny|Wiara i niewiara w stosunku do szczęścia osobistego|32139
Feliński Zygmunt Szczęsny|Wiedza chrześcijańska i bezbożna wobec zadań społecznych|32140
Fenicyan i Jeremiego Proroka   |Perepietyha|43756
Ferdousi Abulaqsem|Biszen i Menisze|50413
Ferriter Pierce|Rozłóż swe ramiona|10398
Ficino Marsiglio|Das Buch des Lebens...|14100
Fiderer Edward|Chrestomatyka z pism Xenofonta|6799
Fiderer Edward|Gramatyka języka greckiego|6776
Fielding Henry|Podrzutek czyli historya Tom Dżona T. 1.|54754
Fielding Henry|Podrzutek czyli historya Tom Dżona T. 2.|54755
Fielding Henry|Podrzutek czyli historya Tom Dżona T. 3.|54756
Fielding Henry|Podrzutek czyli historya Tom Dżona T. 4.|54757
Fierard Joseph|Zebranie nauk chrzescianskich|41417
Figuier Louis|Historya roślin. T. 2|53700
Figuier Louis|Historyja roślin. T. 1|53699
Figuier Louis|Historyja roślin. T. 3|53701
Filipowicz Jakub Ks.|Kazania na święta całego roku|25467
Filiński Bolesław|Park dra Jordana i kilka uwag o wychowaniu|14771
Filleborn Seweryn|Poezye Seweryna Filleborna.|31437
Finkel Ludwik|Historya Uniwersytetu Lwowskiego.|31439
Finkel Ludwik|Karol Szajnocha bibliotekarzem   : Zakładowi Narodowemu imienia Ossolińskich w stulecie pracy i zasług|32141
Finkel Ludwik|Marcin Kromer historyk polski XVI w. Rozbiór krytyczny|33339
Finkel Ludwik|Mikołaj Sęp Szarzyński   : kilka nowych szczegółów biograficznych|55274
Finkel Ludwik|O pieśni legionów|33508
Finkel Ludwik|O tak zwanej metodzie regressywnej w nauczaniu historyi|34723
Finkel Ludwik|Okopy świętej Trójcy   : dwa epizody z dziejów Polski|34014
Finkel Ludwik|Poselstwa Jana Dantyszka|34015
Fisz Zenon Leonard|Konaszewicz w Białogrodzie   : tragedija oryginalnie po polsku z dziejów Ukrainy napisana|31444
Fisz Zenon Leonard|Listy z podróży. T. 1|31445
Fisz Zenon Leonard|Listy z podróży. T. 2|34439
Fisz Zenon Leonard|Listy z podróży. T. 3|34440
Fisz Zenon Leonard|Odpowiedź panu Kostomarowowi|34725
Fisz Zenon Leonard|Opowiadania i krajobrazy. T. 1  : szkice z wędrówek po Ukrainie|31446
Fisz Zenon Leonard|Opowiadania i krajobrazy. T. 2  : szkice z wędrówek po Ukrainie|34441
Fisz Zenon Leonard|Pokojówka   : szkic obyczajowy|34727
Fitzgerald Gerald|Nie mów źle o białogłowach|10363
Flaubert Gustave|Kuszenie świętego Antoniego|40590
Flaubert Gustave|Legenda o św. Juljanie Szpitalniku|40592
Flaubert Gustave|Prostota serca|9789
Flawiusz Józef|Wojna żydowska|4659
Fleury Claude|Zebranie krotkie chronologiczne historyi koscielney. T. 1-2|41507
Fogazzaro Antonio|Mały światek nowożytny|6094
Fontaine Nicolas|Historya Starego y Nowego Testamentu|41013
Fontane Theodor|Greta Minde|5638
Fontenelle Bernard Le Bovier de|Historya o wyroczniach pogańskich|53506
Fraissinet Édouard|Japonia współczesna|40603
France Anatole|Bogowie łakną krwi|55092
France Anatole|Zazulka|50147
France Anatol|Bogowie łakną krwi|6387
France Anatol|Gospoda pod Królową Gęsią Nóżką|2423
France Anatol|Kuglarz Najświętszej Panny|2259
France Anatol|Laeta Aecilia|2253
France Anatol|Poglądy księdza Hieronima Coignarda|5661
France Anatol|Prokurator Judei|2255
France Anatol|Wyspa Pingwinów|2157
France Anatol|Zazulka|1736
France Anatol|Zbrodnia Sylwestra Bonnarda|5473
France Anatol|Ziemia|9731
Frankowski Karol|Gra namiętności   : dramat w trzech porach i pięciu aktach z prologiem|34729
Frankowski Karol|Moje wędrówki po obczyźnie   : Paryż|34731
Frankowski Karol|Moje wędrówki po obczyźnie. Paryż.|32142
Fredro Aleksander|Ambo Meliores|7024
Fredro Aleksander|Bajeczka o osiołku|7025
Fredro Aleksander|Bajka o sowie|7026
Fredro Aleksander|Brytan-Bryś|14157
Fredro Aleksander|Co będzie?|7027
Fredro Aleksander|Czyżyk i zięba|7028
Fredro Aleksander|Damy i huzary|7030
Fredro Aleksander|Do Badenich : Do syna. Do ojca|7031
Fredro Aleksander|Do L.|7035
Fredro Aleksander|Do M***|7038
Fredro Aleksander|Do Wincentego Skrzyńskiego|7048
Fredro Aleksander|Do kaczora|7032
Fredro Aleksander|Do krawca Bałutowskiego|7033
Fredro Aleksander|Do mojego proboszcza|7042
Fredro Aleksander|Do redakcji "Kuźni"|7046
Fredro Aleksander|Dożywocie|5516
Fredro Aleksander|Dzieje H[istoryczno] - P[olityczne] Ks. Ch[odynickiego]|7049
Fredro Aleksander|Epigramaty|7050
Fredro Aleksander|Godzien litości|14150
Fredro Aleksander|Gościnne role|7053
Fredro Aleksander|Handel|7054
Fredro Aleksander|Hipokryta|7057
Fredro Aleksander|Jestem zabójcą|14149
Fredro Aleksander|Kartofel|7058
Fredro Aleksander|Koguty|7061
Fredro Aleksander|Komuniści|7062
Fredro Aleksander|Kłamca|7060
Fredro Aleksander|Lita et Campagnie|14146
Fredro Aleksander|Małpa w kąpieli|4667
Fredro Aleksander|Motyl|7063
Fredro Aleksander|Mąż i żona|7077
Fredro Aleksander|Na nowe tłumaczenie pieśni Schillera "Dzwon"|7065
Fredro Aleksander|Nieszczęścia nayszczęśliwszego męża   ; Dziennik|31447
Fredro Aleksander|Nieznana komedya Aleksandra Fredry "Intryga na prędce"|31448
Fredro Aleksander|Odludki i poeta|7066
Fredro Aleksander|Ojczyzna nasza|7067
Fredro Aleksander|Omyłka nad Dunajcem|7068
Fredro Aleksander|Ostatnia wola|14148
Fredro Aleksander|Ożenić się nie mogę|14142
Fredro Aleksander|Pan Benet|14144
Fredro Aleksander|Pan Geldhab|1737
Fredro Aleksander|Pan Jowialski|16267
Fredro Aleksander|Pierwsza lepsza|7078
Fredro Aleksander|Potop|7069
Fredro Aleksander|Rewolwer|14151
Fredro Aleksander|Rozum|7070
Fredro Aleksander|Rymond|14156
Fredro Aleksander|Sejm|7071
Fredro Aleksander|Smółka i jego klub|7072
Fredro Aleksander|Sztuka obłapiania|1739
Fredro Aleksander|Teraz|14153
Fredro Aleksander|Trzeba by|7073
Fredro Aleksander|Trzy po trzy|1741
Fredro Aleksander|Wielki człowiek do małych interesów|7079
Fredro Aleksander|Wychowanka|14147
Fredro Aleksander|Z jakim się wydajesz takim się stajesz|14155
Fredro Aleksander|Z powodu terminologii ekonomii politycznej|7074
Fredro Aleksander|Zemsta|16282
Fredro Aleksander|Zysk i strata|7075
Fredro Aleksander|Świeczka zgasła|14154
Fredro Aleksander|Żona|7076
Fredro Andrzej Maksymilian|Andreae Maximiliani Fredro Monita politico-moralia et icon ingeniorum|41221
Fredro Andrzej Maksymilian|Gestorum populi Poloni sub Henrico Valesio [...]|55276
Fredro Jan Aleksander|Dwa rozdziały ze wspomnień Jana Aleksandra hr. Fredry|31451
Fredro Jan Aleksander|Indianin przed sądem Amerykanów|34735
Fredro Jan Aleksander|Kalosze   : komedyjka w jednym akcie|31452
Fredro Jan Aleksander|Komedye Jana Alexandra hr. Fredry. T. 1|31453
Fredro Jan Aleksander|Obce żywioły   : komedya w pięciu aktach oryginalnie prozą napisana|31454
Fredro Jan Aleksander|Obce żywioły   ; Kalosze ; Trzy domina|34443
Fredro Jan Aleksander|Posażna jedynaczka   ; Mentor ; Consilium facultatis|34442
Fredro Jan Aleksander|Przed śniadaniem   : obrazek w jednym akcie|33706
Fredro Jan Aleksander|Wielkie bractwo   ; Ubogi czy bogaty? ; Próba przedstawienia amatorskiego|34444
Fredro Jan Maksymilian|Do słowika|13242
Fredro Jan Maksymilian|Lubić. Kochać|13291
Fredro Jan Maksymilian|Marzenie moje w chorobie. Do Haliny|13252
Fredro Jan Maksymilian|Miłość i obojętność|13262
Fredro Jan Maksymilian|Miłość stała|13254
Fredro Jan Maksymilian|Moje dumania|13250
Fredro Jan Maksymilian|Napis położony pod sylwetą Haliny|13251
Fryderyk|Nauka żołnierska króla pruskiego dla jego generałów dana|41268
Frydrychowicz Romuald|O sobótce : czyli tak zwanych ogniach świętojańskich. Przyczynek do mitologii słowiańskiej|14097
Frydrychowicz Romuald|Przewodnik ilustrowany po Pelplinie i jego kościołach|14557
Frydrychowicz Romuald|Zur Kritik R. Heidenstein|14098
Furgault Nicolas|Dykcyonarz starożytności dla szkoł narodowych|40918
Fyffe Charles Alan|Historya Grecyi|4695
Fénelon François de Salignac de La Mothe|Rozmowy wielkich krolow y sławnych męzow w Polach Elizeyskich z powiesciami zabawnemi dla wydoskonalenia młodego krolewicza napisane. T. 1|40920
